,word,v1,v2,v3,bookname
60,灵魂,0.4696182906627655,0.07660388946533203,-1.2046490609645844,扎拉图斯特拉如是说
61,注视,0.4174730181694031,0.4367758333683014,1.545601338148117,扎拉图斯特拉如是说
62,冒险,-0.03789171576499939,-0.21558895707130432,-0.4470612108707428,扎拉图斯特拉如是说
63,喜欢,-0.08251786231994629,1.1613978445529938,-0.6594763696193695,扎拉图斯特拉如是说
64,内脏,0.33852308988571167,-1.2144091725349426,-0.7917971909046173,扎拉图斯特拉如是说
65,雨点,0.08833155035972595,0.10606810450553894,-0.8835333585739136,扎拉图斯特拉如是说
66,头顶,-0.7319065928459167,-0.06730064749717712,-0.8888886868953705,扎拉图斯特拉如是说
67,乌云,-0.3597034513950348,0.6016357988119125,-0.8574283123016357,扎拉图斯特拉如是说
68,耳朵,-0.14091871678829193,0.535191148519516,-0.34669697284698486,扎拉图斯特拉如是说
69,眼睛,0.4839532822370529,-0.19923999905586243,0.01587122678756714,扎拉图斯特拉如是说
70,蹦蹦跳跳,-0.6448653340339661,-0.5036211013793945,-0.2531494200229645,扎拉图斯特拉如是说
71,白天,-0.24280086159706116,-0.5806130170822144,-1.0053053498268127,扎拉图斯特拉如是说
72,黑夜,0.2637411653995514,-0.5345974862575531,-1.25933438539505,扎拉图斯特拉如是说
73,跳过去,-1.4251609146595001,-0.07285207509994507,-0.6965366005897522,扎拉图斯特拉如是说
74,苔藓,-0.045520514249801636,-0.4415211081504822,-1.5207861363887787,扎拉图斯特拉如是说
75,梦乡,0.912029817700386,0.38785308599472046,-0.5226759612560272,扎拉图斯特拉如是说
76,太阳,0.5801428854465485,-0.029648691415786743,0.18106713891029358,扎拉图斯特拉如是说
77,高空,-1.1336957663297653,-0.05142182111740112,-0.8436433970928192,扎拉图斯特拉如是说
78,尖叫,0.6986524164676666,0.8986237645149231,0.3087502717971802,扎拉图斯特拉如是说
79,游戏,-0.7530258595943451,0.7653148472309113,-0.8484147489070892,扎拉图斯特拉如是说
80,自转,0.6767310947179794,-0.382864773273468,-0.659598708152771,扎拉图斯特拉如是说
81,运动,0.1612485945224762,0.2970173954963684,-0.21060660481452942,扎拉图斯特拉如是说
82,奶牛,0.7541574537754059,-1.1906635761260986,-0.1781221479177475,扎拉图斯特拉如是说
83,青年,0.5416548252105713,0.6878405809402466,1.232215017080307,扎拉图斯特拉如是说
84,艺术,0.02921074628829956,0.0730469822883606,0.6606672704219818,扎拉图斯特拉如是说
85,和解,0.014812275767326355,0.08168227970600128,0.4987099766731262,扎拉图斯特拉如是说
86,和平共处,0.16766563057899475,-0.44239044189453125,0.4711204767227173,扎拉图斯特拉如是说
87,大笑,0.8883949369192123,0.38595497608184814,0.39931178092956543,扎拉图斯特拉如是说
88,观念,-0.7101151347160339,0.3279787302017212,-0.6186263263225555,扎拉图斯特拉如是说
89,摇荡,0.4044264554977417,-0.20732901990413666,-0.2834579348564148,扎拉图斯特拉如是说
90,叩击,0.3617522120475769,-0.38327112793922424,-0.8592700958251953,扎拉图斯特拉如是说
91,双眼,0.6287680566310883,-0.17420798540115356,-0.22184818983078003,扎拉图斯特拉如是说
92,触摸,0.35318270325660706,-0.5592159926891327,0.10833099484443665,扎拉图斯特拉如是说
93,张开,-0.16635924577713013,-0.26512444019317627,0.19199639558792114,扎拉图斯特拉如是说
94,领悟,-0.02563968300819397,-0.021015703678131104,-0.24391606450080872,扎拉图斯特拉如是说
95,传染,-0.4973652958869934,0.1940782368183136,0.320621132850647,扎拉图斯特拉如是说
96,魔术,0.4731321334838867,0.14160044491291046,-0.11378780007362366,扎拉图斯特拉如是说
97,幻想,0.8866532146930695,-0.041890740394592285,-0.035018324851989746,扎拉图斯特拉如是说
98,作品,0.03779098391532898,0.7962071895599365,-0.28093263506889343,扎拉图斯特拉如是说
99,眼前,-0.05650132894515991,-0.09999319911003113,-0.7416404783725739,扎拉图斯特拉如是说
100,造物主,0.6607972085475922,-0.17407163977622986,-0.3761163353919983,扎拉图斯特拉如是说
101,体验,-0.4687732458114624,0.8195914328098297,0.438845157623291,扎拉图斯特拉如是说
102,创意,0.49469009041786194,0.31338736414909363,-0.8060012757778168,扎拉图斯特拉如是说
103,飞翔,0.5676136910915375,-0.5632601678371429,0.5027356743812561,扎拉图斯特拉如是说
104,学习,-0.6697654724121094,0.6607307493686676,0.5362515151500702,扎拉图斯特拉如是说
105,天堂,0.9061948955059052,0.4756969213485718,0.5942478775978088,扎拉图斯特拉如是说
106,狂喜,0.4805256426334381,-0.07612437009811401,0.508418083190918,扎拉图斯特拉如是说
107,午夜,0.10395430028438568,0.1854601502418518,-0.36825135350227356,扎拉图斯特拉如是说
108,眼泪,0.494445264339447,-0.2695474773645401,0.29566749930381775,扎拉图斯特拉如是说
109,理性,-0.46637237071990967,-0.43501853942871094,0.6656642258167267,扎拉图斯特拉如是说
110,复合体,-0.048659294843673706,-0.29062092304229736,0.16932711005210876,扎拉图斯特拉如是说
111,玩具,-0.3833185136318207,0.26175692677497864,-0.7432891428470612,扎拉图斯特拉如是说
112,跳跃,0.280669629573822,-1.079690307378769,0.017568767070770264,扎拉图斯特拉如是说
113,自言自语,0.8537789434194565,0.08938968181610107,-1.7344972491264343,扎拉图斯特拉如是说
114,暴风雨,1.0058936476707458,0.11018604040145874,0.7589331269264221,扎拉图斯特拉如是说
115,玫瑰,-0.061860084533691406,0.19045062363147736,0.05895107984542847,扎拉图斯特拉如是说
116,蝴蝶,0.4275757819414139,-0.5126842856407166,0.6501662731170654,扎拉图斯特拉如是说
117,肥皂泡,0.36011360585689545,-0.05330502986907959,0.08222326636314392,扎拉图斯特拉如是说
118,翩翩飞舞,0.010260939598083496,0.13559579849243164,0.3509959578514099,扎拉图斯特拉如是说
119,泥土,-0.47873377799987793,-0.5512973666191101,-1.1273282766342163,扎拉图斯特拉如是说
120,昨天,-0.3412647545337677,0.15806607902050018,-0.6583772599697113,扎拉图斯特拉如是说
121,生长,-0.4872405529022217,-0.5235221982002258,0.2700083702802658,扎拉图斯特拉如是说
122,翅膀,-0.009363442659378052,-0.789867490530014,0.2750413119792938,扎拉图斯特拉如是说
123,咀嚼,0.12918829917907715,-0.05225345492362976,-1.1975383758544922,扎拉图斯特拉如是说
124,无与伦比,0.04181072115898132,-0.004706978797912598,0.1665554940700531,扎拉图斯特拉如是说
125,枝繁叶茂,-0.3871995210647583,0.6608600914478302,0.5510127544403076,扎拉图斯特拉如是说
126,表演者,0.04553958773612976,-0.020095258951187134,0.5716538429260254,扎拉图斯特拉如是说
127,感官,0.25114819407463074,-0.8142153918743134,-0.5082151293754578,扎拉图斯特拉如是说
128,撤回,-0.7327739894390106,0.13101011514663696,0.0461752712726593,扎拉图斯特拉如是说
129,空气,-0.33556997776031494,0.25456905364990234,-0.8883702754974365,扎拉图斯特拉如是说
130,海绵,1.021401733160019,-0.18551141023635864,-0.7439345121383667,扎拉图斯特拉如是说
131,太空,0.47192901372909546,0.10554850101470947,-0.04440829157829285,扎拉图斯特拉如是说
132,呼吸,0.6487531214952469,-0.281137079000473,-0.7013314962387085,扎拉图斯特拉如是说
133,黄昏,-0.060858577489852905,-0.9217049926519394,-0.9398390352725983,扎拉图斯特拉如是说
134,磁石,-0.3805689513683319,-0.4975239187479019,0.07347449660301208,扎拉图斯特拉如是说
135,吸引力,-1.2251615524291992,1.329827904701233,0.05221441388130188,扎拉图斯特拉如是说
136,深度,-0.4432162642478943,0.22340640425682068,-0.11766374111175537,扎拉图斯特拉如是说
137,嘴巴,0.5460149049758911,-0.28591275215148926,-0.004077106714248657,扎拉图斯特拉如是说
138,气息,0.3773544728755951,0.4931993782520294,-1.3390028476715088,扎拉图斯特拉如是说
139,狂奔,0.1171720027923584,-0.29912523925304413,-0.059811025857925415,扎拉图斯特拉如是说
140,草地,0.4843706637620926,0.1672123372554779,0.3558558225631714,扎拉图斯特拉如是说
141,树上,-0.5894085764884949,-0.6058037281036377,-0.6369809806346893,扎拉图斯特拉如是说
142,秋色,-0.6884082406759262,0.4253248870372772,-0.04897773265838623,扎拉图斯特拉如是说
143,想象,-0.38719236850738525,0.18264472484588623,-0.1277230679988861,扎拉图斯特拉如是说
144,审美,0.4282762110233307,1.153886616230011,-0.3973284363746643,扎拉图斯特拉如是说
145,摇摇欲坠,0.2409161627292633,0.10052382946014404,-2.3442062735557556,扎拉图斯特拉如是说
146,夏天,0.6194087862968445,0.34898705780506134,-0.4967433214187622,扎拉图斯特拉如是说
147,春天,0.5201911926269531,-0.5752876400947571,0.5329202115535736,扎拉图斯特拉如是说
148,三角,0.639963299036026,0.522063672542572,-0.5568349361419678,扎拉图斯特拉如是说
149,面孔,0.06204038858413696,1.0021284222602844,-0.5652490258216858,扎拉图斯特拉如是说
150,摸索,-0.20711973309516907,-0.004683434963226318,-0.6640346348285675,扎拉图斯特拉如是说
151,奔涌,0.25150761008262634,0.0727398693561554,0.6124696135520935,扎拉图斯特拉如是说
152,少女,0.21903499960899353,0.6482650339603424,0.03234952688217163,扎拉图斯特拉如是说
153,翩翩起舞,-0.11248454451560974,0.4684089124202728,1.0337918996810913,扎拉图斯特拉如是说
154,若有所思,0.2119060605764389,0.2225220948457718,-0.7243099808692932,扎拉图斯特拉如是说
155,发问,-0.220671147108078,0.6631521880626678,0.563933253288269,扎拉图斯特拉如是说
156,五彩斑斓,-0.39098307490348816,-0.42612984776496887,-0.576305091381073,扎拉图斯特拉如是说
157,奇迹,0.8815059065818787,0.023022741079330444,0.4194261133670807,扎拉图斯特拉如是说
158,一瞬,-0.0938008725643158,-1.0545417666435242,-0.6548050045967102,扎拉图斯特拉如是说
159,言语,0.6765369325876236,0.3013588488101959,-0.3618896007537842,扎拉图斯特拉如是说
160,夜晚,0.6453666090965271,-0.6828463077545166,-0.7768239080905914,扎拉图斯特拉如是说
161,轻舟,0.5043873190879822,0.40413111448287964,0.45027628540992737,扎拉图斯特拉如是说
162,漂流,0.16673848032951355,0.08470766246318817,0.23029647767543793,扎拉图斯特拉如是说
163,上载,-1.1725478619337082,-0.8905797451734543,0.19070133566856384,扎拉图斯特拉如是说
164,浪花,0.3972780704498291,0.5322183668613434,0.4881833493709564,扎拉图斯特拉如是说
165,海底,0.07278546690940857,-0.30245058238506317,-0.8615761250257492,扎拉图斯特拉如是说
166,漂浮,0.25909945368766785,-0.15812799334526062,-1.4387598633766174,扎拉图斯特拉如是说
167,到极点,0.3538849949836731,0.653405487537384,-1.4914338290691376,扎拉图斯特拉如是说
168,现代人,2.5936639308929443,-0.035153329372406006,-1.4477619528770447,扎拉图斯特拉如是说
169,甲虫,0.18627971410751343,-0.8063872158527374,-0.9138192981481552,扎拉图斯特拉如是说
170,无所谓,0.24499095976352692,0.058540552854537964,-0.025860965251922607,扎拉图斯特拉如是说
171,流浪,0.48340581357479095,-0.4362088441848755,-0.445626825094223,扎拉图斯特拉如是说
172,屋顶,-1.0319586098194122,-0.16335904598236084,0.380675345659256,扎拉图斯特拉如是说
173,观察,0.5469624698162079,-0.6331799924373627,0.2745679020881653,扎拉图斯特拉如是说
174,舌头,0.7486319541931152,-0.3542894124984741,0.22158324718475342,扎拉图斯特拉如是说
175,目不转睛,-0.02695232629776001,0.4265604540705681,0.22341743111610413,扎拉图斯特拉如是说
176,劳作,-0.3699357807636261,-0.20177289843559265,-0.9259559214115143,扎拉图斯特拉如是说
177,颗粒,-0.8369147032499313,-0.5782447755336761,-0.09223639965057373,扎拉图斯特拉如是说
178,追问,0.05465805530548096,0.3372499346733093,1.2481237947940826,扎拉图斯特拉如是说
179,抚摸,0.44069431722164154,-0.22286757826805115,1.1336120963096619,扎拉图斯特拉如是说
180,摇头,0.39315827190876007,0.04378065466880798,-0.6749020516872406,扎拉图斯特拉如是说
181,混合,0.18509238958358765,-0.21229997277259827,0.04787668585777283,扎拉图斯特拉如是说
182,形容,0.207144096493721,0.839257687330246,-0.5156879127025604,扎拉图斯特拉如是说
183,撒网,-1.0175514221191406,0.9065231680870056,-0.1770639419555664,扎拉图斯特拉如是说
184,摇摆,0.35829685628414154,0.2874183654785156,-0.5014754831790924,扎拉图斯特拉如是说
185,亲眼所见,1.2193804234266281,-1.0189228504896164,-0.024934858083724976,扎拉图斯特拉如是说
186,一模一样,-0.28716281056404114,-0.4933197796344757,-0.675128847360611,扎拉图斯特拉如是说
187,胡须,0.44078104197978973,-0.02903282642364502,0.4459787905216217,扎拉图斯特拉如是说
188,山岭,0.3265443816781044,-0.13911664485931396,0.12664347887039185,扎拉图斯特拉如是说
189,平地,0.3785368800163269,-0.265306755900383,-0.4950752854347229,扎拉图斯特拉如是说
190,做梦,0.794183537364006,-0.2540479600429535,-0.43686002492904663,扎拉图斯特拉如是说
191,枕头,-0.031966790556907654,0.4929868131875992,-0.47407686710357666,扎拉图斯特拉如是说
192,夕阳,-0.5102095007896423,-0.19425958395004272,-0.7437227666378021,扎拉图斯特拉如是说
193,夜色,0.31118690967559814,0.3849753737449646,-0.627281665802002,扎拉图斯特拉如是说
194,凌晨,-0.2004828304052353,0.6328439712524414,-0.8124770224094391,扎拉图斯特拉如是说
195,追逐,0.0540199875831604,0.533355176448822,1.2172839045524597,扎拉图斯特拉如是说
196,启示,0.028662383556365967,-0.41646286845207214,-0.3822748363018036,扎拉图斯特拉如是说
197,猜不透,0.7155349105596542,0.7113263756036758,-0.7930055260658264,扎拉图斯特拉如是说
198,刺猬,0.7393212616443634,-0.8178125321865082,0.18654093146324158,扎拉图斯特拉如是说
199,议论,0.42238928377628326,0.34804731607437134,1.71126127243042,扎拉图斯特拉如是说
200,大部分,-0.6945934891700745,0.10390147566795349,-0.2682323753833771,扎拉图斯特拉如是说
201,嗓子,-0.19216947257518768,0.08962810039520264,-0.6511370837688446,扎拉图斯特拉如是说
202,拳头,0.599503293633461,0.4067087173461914,-0.08914545178413391,扎拉图斯特拉如是说
203,握拳,0.5618526786565781,0.25785699486732483,0.4418697953224182,扎拉图斯特拉如是说
204,崇拜偶像,-0.2440539002418518,0.4350365698337555,0.39902463555336,扎拉图斯特拉如是说
205,踩高跷,-0.9092821180820465,0.017782896757125854,0.15523046255111694,扎拉图斯特拉如是说
206,忽略,-0.33068254590034485,0.17846569418907166,-0.9774009883403778,扎拉图斯特拉如是说
207,北极熊,0.4799160361289978,0.30678272247314453,-0.7535552978515625,扎拉图斯特拉如是说
208,例子,-0.09035110473632812,0.2979870140552521,0.3585509955883026,扎拉图斯特拉如是说
209,宝藏,-0.10921277105808258,0.335126593708992,-0.35163789987564087,扎拉图斯特拉如是说
210,发高烧,0.21936003118753433,0.2875213325023651,-0.30321136116981506,扎拉图斯特拉如是说
211,猴子,-0.14343395829200745,-0.46138837933540344,0.18030256032943726,扎拉图斯特拉如是说
212,春光,-0.12414738535881042,-0.6018266826868057,0.21515533328056335,扎拉图斯特拉如是说
213,无所事事,-0.025092437863349915,0.10744750499725342,-2.215038686990738,扎拉图斯特拉如是说
214,轻手轻脚,-0.2993682026863098,-0.15533477067947388,-1.5915566682815552,扎拉图斯特拉如是说
215,椅子,-0.10028988122940063,0.5528660863637924,-1.212245225906372,扎拉图斯特拉如是说
216,东倒西歪,0.378100723028183,0.2754443883895874,-0.9948739409446716,扎拉图斯特拉如是说
217,鼓手,0.16548186540603638,0.4471290856599808,-0.2617652714252472,扎拉图斯特拉如是说
218,高瞻远瞩,0.510084331035614,0.9414975345134735,0.48973143100738525,扎拉图斯特拉如是说
219,严以律己,0.41489511728286743,0.04057437181472778,-0.13007283210754395,扎拉图斯特拉如是说
220,研究者,0.03746405243873596,0.43409645557403564,0.2206820249557495,扎拉图斯特拉如是说
221,检验员,0.10841928422451019,-1.384928822517395,-0.5008411407470703,扎拉图斯特拉如是说
222,搅动,-0.30693210661411285,0.7970234006643295,-0.6868644058704376,扎拉图斯特拉如是说
223,鼻孔,0.39706334471702576,-0.28250277042388916,-0.2446463704109192,扎拉图斯特拉如是说
224,喷嚏,1.3104163110256195,0.18771082162857056,-1.5458808839321136,扎拉图斯特拉如是说
225,打喷嚏,0.9998634457588196,-0.1185116171836853,-1.1008323729038239,扎拉图斯特拉如是说
226,数字,0.9236517548561096,0.1408684253692627,0.1829821616411209,扎拉图斯特拉如是说
227,昏昏欲睡,0.01945674419403076,0.15579260885715485,-2.962396740913391,扎拉图斯特拉如是说
228,乐园,0.7033161818981171,0.5744287371635437,0.9870138019323349,扎拉图斯特拉如是说
229,紫色,1.1683911830186844,-0.17966791987419128,-0.6771251559257507,扎拉图斯特拉如是说
230,命名,-0.14218434691429138,-0.6529738754034042,0.16662418842315674,扎拉图斯特拉如是说
231,明镜,0.7514151185750961,-0.2834624797105789,0.128839910030365,扎拉图斯特拉如是说
232,唱首歌,-0.4153648018836975,0.5543489009141922,-0.3409029543399811,扎拉图斯特拉如是说
233,美食家,0.30984632670879364,-0.27244478464126587,0.7602685689926147,扎拉图斯特拉如是说
234,发现自己,0.9138047695159912,-0.05230903625488281,-1.1679217219352722,扎拉图斯特拉如是说
235,滋味,0.08341141045093536,-0.04201024770736694,-0.7949903607368469,扎拉图斯特拉如是说
236,白色,0.6246301531791687,0.010982900857925415,-1.0419176518917084,扎拉图斯特拉如是说
237,合为一体,0.616241991519928,-0.748930424451828,-0.49798354506492615,扎拉图斯特拉如是说
238,味觉,0.4999254643917084,-0.28098419308662415,-0.8379235863685608,扎拉图斯特拉如是说
239,时节,-0.23513540625572205,0.6034274399280548,0.1520383358001709,扎拉图斯特拉如是说
240,冬眠,0.6519520282745361,-0.9211131930351257,-1.3084092736244202,扎拉图斯特拉如是说
241,春风,0.35852253437042236,-0.04475407302379608,0.8569316565990448,扎拉图斯特拉如是说
242,骑士,0.30101343989372253,0.3942123055458069,-0.7011556625366211,扎拉图斯特拉如是说
243,队伍,-0.13697661459445953,2.1789920330047607,-0.07436007261276245,扎拉图斯特拉如是说
244,脑子,0.10391563177108765,0.4128098487854004,-0.7597082853317261,扎拉图斯特拉如是说
245,圆圈,0.4047371447086334,0.6233839690685272,0.31974688172340393,扎拉图斯特拉如是说
246,睡不醒,-0.3563396632671356,0.29266178607940674,-1.9333603978157043,扎拉图斯特拉如是说
247,睡去,-0.02083614468574524,0.4585716873407364,-1.4746935665607452,扎拉图斯特拉如是说
248,活动,-0.506013035774231,0.7995274662971497,0.758412778377533,扎拉图斯特拉如是说
249,伸展,-0.18335610628128052,-0.32325565814971924,0.17487794160842896,扎拉图斯特拉如是说
250,循环,-0.5790452659130096,-0.17228662967681885,-0.30635133385658264,扎拉图斯特拉如是说
251,神清气爽,0.1851053535938263,0.020309612154960632,-0.9530022740364075,扎拉图斯特拉如是说
252,表象,0.1075531542301178,-0.6721273064613342,-0.519353598356247,扎拉图斯特拉如是说
253,不可思议,0.7449349015951157,-0.06522789597511292,-0.5606284737586975,扎拉图斯特拉如是说
254,两手空空,-0.3461974486708641,-0.3368578851222992,-0.9915279597043991,扎拉图斯特拉如是说
255,金鱼,0.16985930502414703,-0.9613931179046631,0.7960773259401321,扎拉图斯特拉如是说
256,游泳,0.6698926538228989,-0.5811260640621185,-0.5367786437273026,扎拉图斯特拉如是说
257,飞鸟,0.2908109873533249,-0.9756462275981903,-0.44461973011493683,扎拉图斯特拉如是说
258,静观,0.33123597502708435,-0.3851224482059479,-0.045337677001953125,扎拉图斯特拉如是说
259,深谷,0.1324784755706787,0.14564499258995056,-0.9166166186332703,扎拉图斯特拉如是说
260,天蓝色,0.9578482806682587,0.5380262434482574,-0.16105160117149353,扎拉图斯特拉如是说
261,融化,0.3545020520687103,0.295833945274353,0.015134662389755249,扎拉图斯特拉如是说
262,活蹦乱跳,0.007579624652862549,-1.015973761677742,-0.2581460773944855,扎拉图斯特拉如是说
263,出口,-0.7087695598602295,-0.12660503387451172,-0.7095326483249664,扎拉图斯特拉如是说
264,晕头转向,0.8509233593940735,0.011736154556274414,-1.3442498445510864,扎拉图斯特拉如是说
265,大杂烩,-0.489417165517807,0.6835126876831055,-0.7222242653369904,扎拉图斯特拉如是说
266,写诗,0.3378482162952423,-0.13821184635162354,0.5258750915527344,扎拉图斯特拉如是说
267,涌动,0.4218250513076782,0.5757710337638855,0.6510499119758606,扎拉图斯特拉如是说
268,软弱无力,1.0711821913719177,-0.9405533224344254,-1.9111987948417664,扎拉图斯特拉如是说
269,随便,-0.2838119864463806,-0.451875776052475,-0.37053078413009644,扎拉图斯特拉如是说
270,目光呆滞,-0.05617961287498474,-0.33396586775779724,-2.1407507359981537,扎拉图斯特拉如是说
271,忘乎所以,0.20842477679252625,0.09425148367881775,0.43004110455513,扎拉图斯特拉如是说
272,你好,-0.5037105083465576,0.27922943234443665,-0.10711818933486938,扎拉图斯特拉如是说
273,猜出来,0.5628988146781921,0.24171099066734314,-0.09306579828262329,扎拉图斯特拉如是说
274,谁的心,-0.024706199765205383,0.4626394063234329,-0.13052955269813538,扎拉图斯特拉如是说
275,对话者,0.27327612042427063,0.2855980396270752,-0.39792031049728394,扎拉图斯特拉如是说
276,伸懒腰,-0.037545040249824524,0.13936743140220642,-1.0783126950263977,扎拉图斯特拉如是说
277,打哈欠,0.521036870777607,0.477762371301651,-0.37864774465560913,扎拉图斯特拉如是说
278,从天而降,-0.08725956082344055,-0.5437593162059784,-0.5775424838066101,扎拉图斯特拉如是说
279,好奇心,-0.5032995343208313,-0.3496450185775757,0.0011754035949707031,扎拉图斯特拉如是说
280,随处可见,-0.3013375401496887,0.2979469299316406,0.44629454612731934,扎拉图斯特拉如是说
281,开头,-0.13138599693775177,-0.4823005199432373,-0.5861796438694,扎拉图斯特拉如是说
282,可能性,0.015458241105079651,0.08305191993713379,-0.20270660519599915,扎拉图斯特拉如是说
283,倒立,-0.31933262944221497,-1.2955406308174133,-0.6476292014122009,扎拉图斯特拉如是说
284,魔法,0.12601077556610107,0.40596701204776764,-1.2105414271354675,扎拉图斯特拉如是说
285,愿不愿意,-0.298742912709713,-0.08469849824905396,0.19519291818141937,扎拉图斯特拉如是说
286,口齿不清,0.21501339972019196,0.7042582333087921,-1.1804528534412384,扎拉图斯特拉如是说
287,猜得到,0.6580758094787598,-0.07675230503082275,0.3651826083660126,扎拉图斯特拉如是说
288,计算,-0.050108134746551514,0.10417655110359192,0.38585253059864044,扎拉图斯特拉如是说
289,心跳,0.6546422839164734,-0.8497588336467743,-0.31812623143196106,扎拉图斯特拉如是说
290,听得见,0.7764734327793121,0.23693114519119263,-1.5280452370643616,扎拉图斯特拉如是说
291,冷冻,0.0701981782913208,-1.113264113664627,-0.4389175772666931,扎拉图斯特拉如是说
292,唱唱,-0.14562159776687622,0.4044019430875778,0.12555435299873352,扎拉图斯特拉如是说
293,一动不动,-0.18554486334323883,-0.24307526648044586,-0.9470872581005096,扎拉图斯特拉如是说
294,哲学家,0.9431669116020203,-0.5785532295703888,-0.15703648328781128,扎拉图斯特拉如是说
295,不合时宜,-0.37767574191093445,0.11167898774147034,-1.414315402507782,扎拉图斯特拉如是说
296,偏头痛,0.12831956148147583,0.6196022033691406,-1.477619707584381,扎拉图斯特拉如是说
297,利与弊,-0.16510173678398132,-0.8601821959018707,-0.0151139497756958,扎拉图斯特拉如是说
0,发表,0.10260365903377533,0.06966926157474518,0.20606189966201782,鲁迅全集
1,五月,-0.178849995136261,-0.6634407490491867,0.8480308949947357,鲁迅全集
2,良友,-0.3761652112007141,-0.23380234837532043,-0.4742738604545593,鲁迅全集
3,分隔,-0.06278052926063538,-0.12957468628883362,-0.8176475018262863,鲁迅全集
4,消息,0.2467963844537735,0.533834844827652,-0.7477346062660217,鲁迅全集
5,故乡,-0.10514721274375916,0.12229755520820618,0.40555477142333984,鲁迅全集
6,途径,-0.5185960233211517,0.2630966901779175,1.3912773132324219,鲁迅全集
7,抽签,0.10827869176864624,0.6775788962841034,-0.1021789014339447,鲁迅全集
8,大笑,0.8883949369192123,0.38595497608184814,0.39931178092956543,鲁迅全集
9,日记,0.26309870183467865,-0.05648024380207062,-1.161198765039444,鲁迅全集
10,字体,-0.11652342975139618,0.24377599358558655,-0.40015988051891327,鲁迅全集
11,世间,0.18162161111831665,-0.04027277231216431,-0.09663105010986328,鲁迅全集
12,所知,0.23128539323806763,-0.09863868355751038,-0.5421037971973419,鲁迅全集
13,四月,0.06981804966926575,-0.7232747972011566,0.9280350059270859,鲁迅全集
14,白话,1.3275159895420074,-0.14839455485343933,-0.7317650318145752,鲁迅全集
15,小说,0.7285937666893005,0.3077569603919983,-0.6371548771858215,鲁迅全集
16,晚上,-0.3316061198711395,-0.2049390971660614,-0.22317364811897278,鲁迅全集
17,月光,0.08533000946044922,-0.4120171070098877,-0.4726611077785492,鲁迅全集
18,早上,-0.18024086952209473,-0.2565186098217964,-0.5810201168060303,鲁迅全集
19,出门,-0.45132532715797424,0.3766193240880966,-1.2646499276161194,鲁迅全集
20,比喻,0.24281784892082214,0.32876700162887573,-0.3295069932937622,鲁迅全集
21,风声,-0.052238404750823975,0.10375490412116051,-1.1949123442173004,鲁迅全集
22,约定,-1.1299600452184677,0.30527085065841675,-0.07491171360015869,鲁迅全集
23,出世,0.1955622434616089,-1.1546328663825989,-0.413777232170105,鲁迅全集
24,眼睛,0.4839532822370529,-0.19923999905586243,0.01587122678756714,鲁迅全集
25,昨天,-0.3412647545337677,0.15806607902050018,-0.6583772599697113,鲁迅全集
26,看着,-0.21479181945323944,0.6610555946826935,-1.1638902127742767,鲁迅全集
27,遮掩,0.6127162277698517,0.17980650067329407,-1.1275240778923035,鲁迅全集
28,好人,-0.0056421756744384766,0.10451063513755798,0.16258612275123596,鲁迅全集
29,放松,-0.1028335839509964,-0.074700266122818,-0.08589029312133789,鲁迅全集
30,勇气,-0.3287483751773834,-0.14668136835098267,0.35420745611190796,鲁迅全集
31,狂人,1.0448279231786728,0.6788020581007004,-0.7761707901954651,鲁迅全集
32,天气,-0.28352662920951843,0.577828660607338,-0.9669932723045349,鲁迅全集
33,月色,-0.11810272932052612,-0.13456448912620544,-1.1071023344993591,鲁迅全集
34,走路,0.1771681010723114,-0.6984740495681763,-1.7665064334869385,鲁迅全集
35,吃饭,-0.32742127776145935,-0.11998459696769714,-0.5007041990756989,鲁迅全集
36,睡觉,-0.3710891306400299,0.015540719032287598,-1.0981984436511993,鲁迅全集
37,朋友,-0.5178068578243256,0.5898632109165192,0.9083616733551025,鲁迅全集
38,大清早,-0.30617907643318176,0.03622300922870636,-0.6894853711128235,鲁迅全集
39,开辟,-0.26565179228782654,0.06436347961425781,0.42681485414505005,鲁迅全集
40,天地,0.0313432514667511,0.13969570398330688,-0.11724159121513367,鲁迅全集
41,身份,0.27084119617938995,1.171194314956665,-0.18686503171920776,鲁迅全集
42,冷笑,0.7250172644853592,0.6636916100978851,-0.20721793174743652,鲁迅全集
43,面貌,0.5113451182842255,0.2838824689388275,-0.4934905469417572,鲁迅全集
44,疯子,0.7711821049451828,0.21191969513893127,-0.517982542514801,鲁迅全集
45,猎人,-0.09895265102386475,-0.3226788341999054,-0.49771055579185486,鲁迅全集
46,太阳,0.5801428854465485,-0.029648691415786743,0.18106713891029358,鲁迅全集
47,乘凉,-1.244637370109558,0.8002942055463791,-0.008203983306884766,鲁迅全集
48,现实主义,0.6611925363540649,0.47821030020713806,-0.2571186423301697,鲁迅全集
49,生活,0.8324006199836731,0.7296028733253479,-0.8906210213899612,鲁迅全集
50,描写,0.8508062362670898,-0.20756512880325317,0.2840331196784973,鲁迅全集
51,同心,-0.025271326303482056,-0.06684049963951111,1.762436032295227,鲁迅全集
52,感受,0.1572856307029724,-0.0909017026424408,0.04530668258666992,鲁迅全集
53,艺术,0.02921074628829956,0.0730469822883606,0.6606672704219818,鲁迅全集
54,贯穿,0.4101955145597458,-0.8880973607301712,-0.30397340655326843,鲁迅全集
55,细节,0.8943825960159302,-0.2241036295890808,-0.7074403762817383,鲁迅全集
